variable,value,path_1,path_2,path_3,path_4,json_name,json_1,json_2,data_type
messages/messenger_active_status_platform_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_active_status_platform_settings.json,label_values,label,
messages/messenger_active_status_platform_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_active_status_platform_settings.json,label_values,value,
messages/messenger_active_status_platform_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_active_status_platform_settings.json,fbid,,string
messages/community_chats_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,community_chats_settings.json,media,,array
messages/community_chats_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,community_chats_settings.json,label_values,label,
messages/community_chats_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,community_chats_settings.json,label_values,value,
messages/community_chats_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,community_chats_settings.json,fbid,,string
messages/your_cross-app_messaging_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,your_cross-app_messaging_settings.json,media,,array
messages/your_cross-app_messaging_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,your_cross-app_messaging_settings.json,label_values,label,
messages/your_cross-app_messaging_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,your_cross-app_messaging_settings.json,label_values,value,
messages/your_cross-app_messaging_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,your_cross-app_messaging_settings.json,fbid,,string
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,CITY,
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,COUNTRY,
messages/autofill_information.json,"{'autofill_information_v2': {'CITY': ['string'], 'COUNTRY': ['string'], 'EMAIL': ['string'], 'PHONE': ['string'], 'GENDER': ['string'], 'SLIDER': ['string'], 'FIRST_NAME': ['string'], 'LAST_NAME': ['string'], 'FULL_NAME': ['string'], 'WORK_EMAIL': ['string'], 'WORK_PHONE': ['string']}}",messages,,,,autofill_information.json,autofill_information_v2,EMAIL,
