id,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path,duplicate_flag
stories:creation_timestamp,creation_timestamp,"['ig_stories', 'creation_timestamp']","[""ig_stories""]","""creation_timestamp""",list,number,stories.json,your_instagram_activity/media/stories.json,Yes
stories:creation_timestamp,creation_timestamp,"['ig_stories', 'creation_timestamp']","[""ig_stories""]","""creation_timestamp""",list,number,stories.json,your_instagram_activity/media/stories.json,Yes
stories:title,title,"['ig_stories', 'title']","[""ig_stories""]","""title""",list,string,stories.json,your_instagram_activity/media/stories.json,Yes
stories:title,title,"['ig_stories', 'title']","[""ig_stories""]","""title""",list,string,stories.json,your_instagram_activity/media/stories.json,Yes
stories:dubbing_info,dubbing_info,"['ig_stories', 'dubbing_info']","[""ig_stories""]","""dubbing_info""",list,array,stories.json,your_instagram_activity/media/stories.json,Yes
stories:dubbing_info,dubbing_info,"['ig_stories', 'dubbing_info']","[""ig_stories""]","""dubbing_info""",list,array,stories.json,your_instagram_activity/media/stories.json,Yes
stories:media_variants,media_variants,"['ig_stories', 'media_variants']","[""ig_stories""]","""media_variants""",list,array,stories.json,your_instagram_activity/media/stories.json,Yes
stories:media_variants,media_variants,"['ig_stories', 'media_variants']","[""ig_stories""]","""media_variants""",list,array,stories.json,your_instagram_activity/media/stories.json,Yes
profile_photos:uri,uri,"['ig_profile_picture', 'uri']","[""ig_profile_picture""]","""uri""",list,string,profile_photos.json,your_instagram_activity/media/profile_photos.json,Yes
profile_photos:uri,uri,"['ig_profile_picture', 'uri']","[""ig_profile_picture""]","""uri""",list,string,profile_photos.json,your_instagram_activity/media/profile_photos.json,Yes
profile_photos:creation_timestamp,creation_timestamp,"['ig_profile_picture', 'creation_timestamp']","[""ig_profile_picture""]","""creation_timestamp""",list,number,profile_photos.json,your_instagram_activity/media/profile_photos.json,Yes
profile_photos:creation_timestamp,creation_timestamp,"['ig_profile_picture', 'creation_timestamp']","[""ig_profile_picture""]","""creation_timestamp""",list,number,profile_photos.json,your_instagram_activity/media/profile_photos.json,Yes
