variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_1_LIST,col_path_2,col_path_2_LIST,col_path_3,col_path_3_LIST,col_path_4,col_path_4_LIST,col_path_5,col_path_5_LIST,data_type
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,tel_area_code,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,tel_local,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,tel_local_prefix,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,tel_local_suffix,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,street_address,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,address_line1,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,address_line2,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,address_line3,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,address_level1,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,address_level2,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,address_level3,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,address_level4,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,country,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,country_name,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,postal_code,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,email,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,family_name,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
personal_information/autofill_information/autofill_information.json,"{'ig_autofill_data': {'tel': 'string', 'tel_country_code': 'string', 'tel_national': 'string', 'tel_area_code': 'string', 'tel_local': 'string', 'tel_local_prefix': 'string', 'tel_local_suffix': 'string', 'street_address': 'string', 'address_line1': 'string', 'address_line2': 'string', 'address_line3': 'string', 'address_level1': 'string', 'address_level2': 'string', 'address_level3': 'string', 'address_level4': 'string', 'country': 'string', 'country_name': 'string', 'postal_code': 'string', 'email': 'string', 'family_name': 'string', 'given_name': 'string'}}",personal_information,autofill_information,Missing,Missing,autofill_information.json,ig_autofill_data,given_name,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string
