id,variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_1_LIST,col_path_2,col_path_2_LIST,col_path_3,col_path_3_LIST,col_path_4,col_path_4_LIST,col_path_5,col_path_5_LIST,col_path_6,col_path_6_LIST,col_path_7,col_path_7_LIST,col_path_8,col_path_8_LIST,data_type,path,list_path,subfield_path,column_name,var_type,name,duplicate_flag
your_facebook_activity_history:last_activity_v2:iPhone:activity_by_day,security_and_login_information/your_facebook_activity_history.json,"{'last_activity_v2': {'last_activity_time': {'site-ul web': {'activity_by_day': ['number']}, 'AplicaÅ£ie Facebook': {'activity_by_day': ['number']}, 'iPhone': {'activity_by_day': ['number']}}}}",security_and_login_information,,,,your_facebook_activity_history.json,last_activity_v2,last_activity_time,NO LIST,iPhone,NO LIST,activity_by_day,NO LIST,,LIST,,MISSING,,MISSING,,MISSING,,MISSING,number,"('last_activity_v2', 'last_activity_time', 'iPhone', 'activity_by_day')",,"[""last_activity_v2"", ""last_activity_time"", ""iPhone"", ""activity_by_day""]",activity_by_day,static,your_facebook_activity_history,Yes
record_details:admin_records_v2:event,security_and_login_information/record_details.json,"{'admin_records_v2': [{'event': 'string', 'session': {'created_timestamp': 'number', 'user_agent': 'string', 'datr_cookie': 'string'}}]}",security_and_login_information,,,,record_details.json,admin_records_v2,event,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('admin_records_v2', 'event')",,"[""admin_records_v2"", ""event""]",event,static,record_details,Yes
record_details:admin_records_v2:created_timestamp,security_and_login_information/record_details.json,"{'admin_records_v2': [{'event': 'string', 'session': {'created_timestamp': 'number', 'user_agent': 'string', 'datr_cookie': 'string'}}]}",security_and_login_information,,,,record_details.json,admin_records_v2,session,LIST,created_timestamp,NO LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('admin_records_v2', 'session', 'created_timestamp')",,"[""admin_records_v2"", ""session"", ""created_timestamp""]",created_timestamp,static,record_details,Yes
record_details:admin_records_v2:user_agent,security_and_login_information/record_details.json,"{'admin_records_v2': [{'event': 'string', 'session': {'created_timestamp': 'number', 'user_agent': 'string', 'datr_cookie': 'string'}}]}",security_and_login_information,,,,record_details.json,admin_records_v2,session,LIST,user_agent,NO LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('admin_records_v2', 'session', 'user_agent')",,"[""admin_records_v2"", ""session"", ""user_agent""]",user_agent,static,record_details,Yes
record_details:admin_records_v2:datr_cookie,security_and_login_information/record_details.json,"{'admin_records_v2': [{'event': 'string', 'session': {'created_timestamp': 'number', 'user_agent': 'string', 'datr_cookie': 'string'}}]}",security_and_login_information,,,,record_details.json,admin_records_v2,session,LIST,datr_cookie,NO LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('admin_records_v2', 'session', 'datr_cookie')",,"[""admin_records_v2"", ""session"", ""datr_cookie""]",datr_cookie,static,record_details,Yes
device_login_cookies:media,security_and_login_information/device_login_cookies.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",security_and_login_information,,,,device_login_cookies.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,device_login_cookies,Yes
device_login_cookies:label_values:label,security_and_login_information/device_login_cookies.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",security_and_login_information,,,,device_login_cookies.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,device_login_cookies,Yes
device_login_cookies:label_values:timestamp_value,security_and_login_information/device_login_cookies.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",security_and_login_information,,,,device_login_cookies.json,label_values,timestamp_value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('label_values', 'timestamp_value')",,"[""label_values"", ""timestamp_value""]",timestamp_value,static,device_login_cookies,Yes
device_login_cookies:fbid,security_and_login_information/device_login_cookies.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",security_and_login_information,,,,device_login_cookies.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,device_login_cookies,Yes
recognized_devices:recognized_devices_v2:name,security_and_login_information/recognized_devices.json,"{'recognized_devices_v2': [{'name': 'string', 'created_timestamp': 'number', 'updated_timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string'}]}",security_and_login_information,,,,recognized_devices.json,recognized_devices_v2,name,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('recognized_devices_v2', 'name')",,"[""recognized_devices_v2"", ""name""]",name,static,recognized_devices,No
recognized_devices:recognized_devices_v2:created_timestamp,security_and_login_information/recognized_devices.json,"{'recognized_devices_v2': [{'name': 'string', 'created_timestamp': 'number', 'updated_timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string'}]}",security_and_login_information,,,,recognized_devices.json,recognized_devices_v2,created_timestamp,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('recognized_devices_v2', 'created_timestamp')",,"[""recognized_devices_v2"", ""created_timestamp""]",created_timestamp,static,recognized_devices,No
recognized_devices:recognized_devices_v2:updated_timestamp,security_and_login_information/recognized_devices.json,"{'recognized_devices_v2': [{'name': 'string', 'created_timestamp': 'number', 'updated_timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string'}]}",security_and_login_information,,,,recognized_devices.json,recognized_devices_v2,updated_timestamp,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('recognized_devices_v2', 'updated_timestamp')",,"[""recognized_devices_v2"", ""updated_timestamp""]",updated_timestamp,static,recognized_devices,No
recognized_devices:recognized_devices_v2:ip_address,security_and_login_information/recognized_devices.json,"{'recognized_devices_v2': [{'name': 'string', 'created_timestamp': 'number', 'updated_timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string'}]}",security_and_login_information,,,,recognized_devices.json,recognized_devices_v2,ip_address,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('recognized_devices_v2', 'ip_address')",,"[""recognized_devices_v2"", ""ip_address""]",ip_address,static,recognized_devices,No
recognized_devices:recognized_devices_v2:user_agent,security_and_login_information/recognized_devices.json,"{'recognized_devices_v2': [{'name': 'string', 'created_timestamp': 'number', 'updated_timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string'}]}",security_and_login_information,,,,recognized_devices.json,recognized_devices_v2,user_agent,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('recognized_devices_v2', 'user_agent')",,"[""recognized_devices_v2"", ""user_agent""]",user_agent,static,recognized_devices,No
recognized_devices:recognized_devices_v2:datr_cookie,security_and_login_information/recognized_devices.json,"{'recognized_devices_v2': [{'name': 'string', 'created_timestamp': 'number', 'updated_timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string'}]}",security_and_login_information,,,,recognized_devices.json,recognized_devices_v2,datr_cookie,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('recognized_devices_v2', 'datr_cookie')",,"[""recognized_devices_v2"", ""datr_cookie""]",datr_cookie,static,recognized_devices,No
browser_cookies:datr_stats_v2:YvP_********************,security_and_login_information/browser_cookies.json,"{'datr_stats_v2': {'YvP_********************': ['number'], 'x8Mo********************': ['number'], 'U4bP********************': ['number'], 'Osgw********************': ['number'], 'kK7A********************': ['number'], 'Ojv0********************': ['number'], 'woOG********************': ['number'], 'phvv********************': ['number'], '9P3R********************': ['number'], 'kk4N********************': ['number'], 'k67A********************': ['number'], 'AjLr********************': ['number'], 'RYTG********************': ['number'], 'OvnT********************': ['number'], 'eQXd********************': ['number'], 'zDqd********************': ['number'], 'Pf4x********************': ['number'], 'bedU********************': ['number'], 'PedU********************': ['number'], '4Ktb********************': ['number'], '7zYg********************': ['number'], '6DYQ********************': ['number'], 'tNv9********************': ['number'], 'dRfk********************': ['number'], '9YrK********************': ['number'], '5ZPD********************': ['number'], 'DyHB********************': ['number'], 'UP-_********************': ['number'], 'Y8K9********************': ['number'], 'ky69********************': ['number'], 'pXm5********************': ['number'], 'Fl-T********************': ['number'], 'UQSS********************': ['number'], '9Kd0********************': ['number'], 'ZSZy********************': ['number'], 'N0wo********************': ['number'], 'WQLx********************': ['number'], 'Brtu********************': ['number'], '7mWs********************': ['number'], 'rHKi********************': ['number'], 'A-C1********************': ['number'], 'Imus********************': ['number'], '0R-r********************': ['number'], 'Qyyn********************': ['number'], '9CWj********************': ['number'], 'L9uh********************': ['number'], 'e6Kc********************': ['number'], 'jE2b********************': ['number'], '4_2q********************': ['number'], 'hCPp********************': ['number'], 'yXfX********************': ['number']}}",security_and_login_information,,,,browser_cookies.json,datr_stats_v2,YvP_********************,NO LIST,,LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('datr_stats_v2', 'YvP_********************')","[""datr_stats_v2"", ""YvP_********************""]","""YvP_********************""",YvP_********************,list,browser_cookies,No
information_about_your_last_login:media,security_and_login_information/information_about_your_last_login.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",security_and_login_information,,,,information_about_your_last_login.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,information_about_your_last_login,Yes
information_about_your_last_login:label_values:label,security_and_login_information/information_about_your_last_login.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",security_and_login_information,,,,information_about_your_last_login.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,information_about_your_last_login,Yes
information_about_your_last_login:label_values:timestamp_value,security_and_login_information/information_about_your_last_login.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",security_and_login_information,,,,information_about_your_last_login.json,label_values,timestamp_value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('label_values', 'timestamp_value')",,"[""label_values"", ""timestamp_value""]",timestamp_value,static,information_about_your_last_login,Yes
information_about_your_last_login:fbid,security_and_login_information/information_about_your_last_login.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",security_and_login_information,,,,information_about_your_last_login.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,information_about_your_last_login,Yes
mobile_devices:devices_v2:type,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,type,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'type')",,"[""devices_v2"", ""type""]",type,static,mobile_devices,No
mobile_devices:devices_v2:os,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,os,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'os')",,"[""devices_v2"", ""os""]",os,static,mobile_devices,No
mobile_devices:devices_v2:update_time,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,update_time,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('devices_v2', 'update_time')",,"[""devices_v2"", ""update_time""]",update_time,static,mobile_devices,No
mobile_devices:devices_v2:advertiser_id,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,advertiser_id,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'advertiser_id')",,"[""devices_v2"", ""advertiser_id""]",advertiser_id,static,mobile_devices,No
mobile_devices:devices_v2:redact_tokens,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,redact_tokens,LIST,,LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'redact_tokens')","[""devices_v2"", ""redact_tokens""]","""redact_tokens""",redact_tokens,list,mobile_devices,No
mobile_devices:devices_v2:disabled,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,push_tokens,LIST,disabled,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,boolean,"('devices_v2', 'push_tokens', 'disabled')","[""devices_v2"", ""push_tokens""]","""disabled""",disabled,list,mobile_devices,No
mobile_devices:devices_v2:client_update_time,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,push_tokens,LIST,client_update_time,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('devices_v2', 'push_tokens', 'client_update_time')","[""devices_v2"", ""push_tokens""]","""client_update_time""",client_update_time,list,mobile_devices,No
mobile_devices:devices_v2:creation_time,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,push_tokens,LIST,creation_time,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('devices_v2', 'push_tokens', 'creation_time')","[""devices_v2"", ""push_tokens""]","""creation_time""",creation_time,list,mobile_devices,No
mobile_devices:devices_v2:app_version,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,push_tokens,LIST,app_version,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'push_tokens', 'app_version')","[""devices_v2"", ""push_tokens""]","""app_version""",app_version,list,mobile_devices,No
mobile_devices:devices_v2:locale,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,push_tokens,LIST,locale,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'push_tokens', 'locale')","[""devices_v2"", ""push_tokens""]","""locale""",locale,list,mobile_devices,No
mobile_devices:devices_v2:os_version,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,push_tokens,LIST,os_version,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'push_tokens', 'os_version')","[""devices_v2"", ""push_tokens""]","""os_version""",os_version,list,mobile_devices,No
mobile_devices:devices_v2:token,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,push_tokens,LIST,token,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'push_tokens', 'token')","[""devices_v2"", ""push_tokens""]","""token""",token,list,mobile_devices,No
mobile_devices:devices_v2:device_id,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,push_tokens,LIST,device_id,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'push_tokens', 'device_id')","[""devices_v2"", ""push_tokens""]","""device_id""",device_id,list,mobile_devices,No
mobile_devices:devices_v2:family_device_id,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,family_device_id,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'family_device_id')",,"[""devices_v2"", ""family_device_id""]",family_device_id,static,mobile_devices,No
mobile_devices:devices_v2:device_locale,security_and_login_information/mobile_devices.json,"{'devices_v2': [{'type': 'string', 'os': 'string', 'update_time': 'number', 'advertiser_id': 'string', 'redact_tokens': ['string'], 'push_tokens': [{'disabled': 'boolean', 'client_update_time': 'number', 'creation_time': 'number', 'app_version': 'string', 'locale': 'string', 'os_version': 'string', 'token': 'string', 'device_id': 'string'}], 'family_device_id': 'string', 'device_locale': 'string'}]}",security_and_login_information,,,,mobile_devices.json,devices_v2,device_locale,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('devices_v2', 'device_locale')",,"[""devices_v2"", ""device_locale""]",device_locale,static,mobile_devices,No
account_activity:account_activity_v2:action,security_and_login_information/account_activity.json,"{'account_activity_v2': [{'action': 'string', 'timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string', 'city': 'string', 'region': 'string', 'country': 'string', 'site_name': 'string', 'port': 'number'}]}",security_and_login_information,,,,account_activity.json,account_activity_v2,action,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('account_activity_v2', 'action')",,"[""account_activity_v2"", ""action""]",action,static,account_activity,Yes
account_activity:account_activity_v2:timestamp,security_and_login_information/account_activity.json,"{'account_activity_v2': [{'action': 'string', 'timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string', 'city': 'string', 'region': 'string', 'country': 'string', 'site_name': 'string', 'port': 'number'}]}",security_and_login_information,,,,account_activity.json,account_activity_v2,timestamp,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('account_activity_v2', 'timestamp')",,"[""account_activity_v2"", ""timestamp""]",timestamp,static,account_activity,Yes
account_activity:account_activity_v2:ip_address,security_and_login_information/account_activity.json,"{'account_activity_v2': [{'action': 'string', 'timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string', 'city': 'string', 'region': 'string', 'country': 'string', 'site_name': 'string', 'port': 'number'}]}",security_and_login_information,,,,account_activity.json,account_activity_v2,ip_address,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('account_activity_v2', 'ip_address')",,"[""account_activity_v2"", ""ip_address""]",ip_address,static,account_activity,Yes
account_activity:account_activity_v2:user_agent,security_and_login_information/account_activity.json,"{'account_activity_v2': [{'action': 'string', 'timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string', 'city': 'string', 'region': 'string', 'country': 'string', 'site_name': 'string', 'port': 'number'}]}",security_and_login_information,,,,account_activity.json,account_activity_v2,user_agent,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('account_activity_v2', 'user_agent')",,"[""account_activity_v2"", ""user_agent""]",user_agent,static,account_activity,Yes
account_activity:account_activity_v2:datr_cookie,security_and_login_information/account_activity.json,"{'account_activity_v2': [{'action': 'string', 'timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string', 'city': 'string', 'region': 'string', 'country': 'string', 'site_name': 'string', 'port': 'number'}]}",security_and_login_information,,,,account_activity.json,account_activity_v2,datr_cookie,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('account_activity_v2', 'datr_cookie')",,"[""account_activity_v2"", ""datr_cookie""]",datr_cookie,static,account_activity,Yes
account_activity:account_activity_v2:city,security_and_login_information/account_activity.json,"{'account_activity_v2': [{'action': 'string', 'timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string', 'city': 'string', 'region': 'string', 'country': 'string', 'site_name': 'string', 'port': 'number'}]}",security_and_login_information,,,,account_activity.json,account_activity_v2,city,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('account_activity_v2', 'city')",,"[""account_activity_v2"", ""city""]",city,static,account_activity,Yes
account_activity:account_activity_v2:region,security_and_login_information/account_activity.json,"{'account_activity_v2': [{'action': 'string', 'timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string', 'city': 'string', 'region': 'string', 'country': 'string', 'site_name': 'string', 'port': 'number'}]}",security_and_login_information,,,,account_activity.json,account_activity_v2,region,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('account_activity_v2', 'region')",,"[""account_activity_v2"", ""region""]",region,static,account_activity,Yes
account_activity:account_activity_v2:country,security_and_login_information/account_activity.json,"{'account_activity_v2': [{'action': 'string', 'timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string', 'city': 'string', 'region': 'string', 'country': 'string', 'site_name': 'string', 'port': 'number'}]}",security_and_login_information,,,,account_activity.json,account_activity_v2,country,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('account_activity_v2', 'country')",,"[""account_activity_v2"", ""country""]",country,static,account_activity,Yes
account_activity:account_activity_v2:site_name,security_and_login_information/account_activity.json,"{'account_activity_v2': [{'action': 'string', 'timestamp': 'number', 'ip_address': 'string', 'user_agent': 'string', 'datr_cookie': 'string', 'city': 'string', 'region': 'string', 'country': 'string', 'site_name': 'string', 'port': 'number'}]}",security_and_login_information,,,,account_activity.json,account_activity_v2,site_name,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('account_activity_v2', 'site_name')",,"[""account_activity_v2"", ""site_name""]",site_name,static,account_activity,Yes
